42555777	3	20	7	1	3	3	3989	4	2.828e-07	1.38541	515.307	675.416	-483.01
42491419	3	20	7	1	5	2	3531	3	4.225e-09	1.00745	700.786	421.74	402.78
42633280	3	20	7	1	1	8	389	4	2.712e-07	1.50485	162.609	1035.08	-48.712
42853264	3	20	7	1	4	2	5487	3	3.048e-09	1.38238	713.973	656.378	821.624
42433662	2	10	7	1	5	2	2633	4	2.043e-07	1.27255	687.259	417.418	-286.135
42433663	11	10	7	1	5	2	2697	4	2.043e-07	0.0319288	686.962	416.596	-291.023
42460708	3	20	7	1	5	2	2765	4	2.049e-07	1.12536	706.525	425.459	-306.311
42460709	6	20	7	1	5	2	2701	4	2.049e-07	0.703513	707.517	426.585	-305.494
42630328	3	20	7	1	1	8	1662	1	2.949e-08	0.952616	153.204	1018.32	223.924
42401144	3	20	7	1	4	3	1799	3	9.638e-09	1.39197	591.841	541.204	190.089
42401145	12	20	7	1	4	3	1799	3	9.638e-09	0.0378522	597.137	542.727	190.078
42401147	24	20	7	1	4	3	1735	3	9.638e-09	0.00527252	597.147	542.603	189.926
42809566	2	10	7	1	2	4	5726	1	3.784e-09	1.46085	382.323	821.928	828.911
42453806	3	20	7	1	3	1	2635	3	8.147e-09	0.980941	530.83	629.2	294.643
42666833	3	20	7	1	2	6	5390	1	4.327e-09	0.937582	323.972	766.489	698.827
42666834	9	20	7	1	2	6	5386	1	4.327e-09	0.0688355	325.989	763.743	698.955
42440713	2	10	7	1	4	4	1358	1	1.245e-08	1.11657	605.707	591.744	154.178
42440714	3	10	7	1	4	4	1362	1	1.245e-08	1.04376	605.824	592.708	153.243
42438763	2	10	7	1	4	4	1358	1	1.252e-08	0.99658	604.562	590.955	152.691
42410140	3	20	7	1	3	8	1099	3	2.238e-08	0.859858	429.175	701.94	117.099
42410140	7	20	7	1	3	8	1035	3	2.238e-08	0.374442	428.721	702.847	115.655
42424384	3	20	7	1	3	7	1102	1	2.245e-08	1.3856	438.65	711.631	120.432
42614667	3	20	7	1	5	1	4689	4	2.892e-07	0.837128	733.579	425.257	-593.595
42614667	6	20	7	1	5	1	4757	4	2.892e-07	0.495004	733.372	425.901	-594.674
42475639	3	20	7	1	3	1	219	3	3.269e-08	0.579789	565.193	685.702	24.1081
42432067	3	20	7	1	4	6	975	3	1.666e-08	0.933925	583.513	610.799	108.316
42429077	3	20	7	1	3	6	1487	3	1.705e-08	1.39713	463.276	693.767	161.576
42495205	2	10	7	1	3	5	1502	1	1.703e-08	1.43605	499.552	747.047	173.671
42495205	6	10	7	1	3	5	1438	1	1.703e-08	0.636061	496.558	748.629	172.884
42476898	3	20	7	1	3	3	1878	1	1.307e-08	0.263378	515.13	705.077	214.609
42412711	2	10	7	1	3	4	1862	1	1.314e-08	0.77576	476.927	654.613	198.123
42412711	5	10	7	1	3	4	1798	1	1.314e-08	0.542802	476.807	655.424	197.494
42474898	3	20	7	1	4	8	3528	2	5.804e-07	0.847431	524.193	608.604	-400.117
42527344	2	10	7	1	4	8	3541	4	5.75e-07	1.31436	553.067	641.529	-420.846
42527344	3	10	7	1	4	8	3537	4	5.75e-07	1.07554	553.654	640.321	-420.537
42446580	2	20	7	1	2	4	3017	4	3.249e-07	0.0248399	355.173	717.449	-333.786
42449668	2	20	7	1	5	3	3079	3	5.208e-09	1.39381	678.565	426.577	338.483
42449668	7	20	7	1	5	3	3015	3	5.208e-09	0.46134	679.675	426.436	334.897
42521917	3	20	7	1	1	3	1829	4	4.231e-06	1.41369	262.439	873.441	-218.078
42521917	6	20	7	1	1	3	1825	4	4.231e-06	0.531093	260.902	870.93	-219.174
42564576	3	20	7	1	5	7	4239	3	4.079e-09	1.18413	666.036	511.669	510.998
42409136	2	10	7	1	1	7	77	4	2.054e-07	1.09928	175.508	810.105	-9.58344
42377723	2	20	7	1	1	7	72	2	2.065e-07	1.28252	168.921	781.946	-9.49383
42377724	8	20	7	1	1	7	8	2	2.065e-07	0.300169	170.594	782.808	-5.9824
42459847	2	10	7	1	4	6	3081	4	2.504e-06	1.44357	560.816	586.365	-347.344
42459848	9	10	7	1	4	6	3145	4	2.504e-06	0.191621	565.795	585.741	-348.981
42742993	3	10	7	1	4	8	5281	4	4.969e-08	0.81537	581.634	688.143	-736.894
42566070	3	20	7	1	1	4	2218	1	2.149e-08	0.889599	232.639	917.124	280.139
42566070	9	20	7	1	1	4	2282	1	2.149e-08	0.172198	234.614	916.442	282.465
42444047	3	20	7	1	1	5	2186	1	2.144e-08	1.3816	203.32	803.96	245.739
42444047	7	20	7	1	1	5	2250	1	2.144e-08	0.619244	205.087	804.219	248.214
42669804	2	10	7	1	3	4	5262	1	3.984e-09	1.40789	491.637	686.685	685.82
42776636	2	10	7	1	5	5	5846	1	2.7e-09	0.964281	702.712	506.895	823.235
42776636	4	10	7	1	5	5	5910	1	2.7e-09	0.836107	701.615	506.58	823.933
42775575	2	10	7	1	5	5	5846	1	2.7e-09	1.28833	701.975	507.998	823.203
42775576	5	10	7	1	5	5	5910	1	2.7e-09	0.77365	700.085	509.435	823.806
42445233	2	10	7	1	2	1	2696	2	6.065e-07	1.30131	404.373	708.156	-296.437
42445233	4	10	7	1	2	1	2700	2	6.065e-07	0.894643	403.634	708.932	-297.644
42448106	2	10	7	1	2	1	2637	4	6.048e-07	0.757195	406.873	709.328	-294.795
42589016	3	20	7	1	5	3	2731	3	6.529e-09	0.146552	788.109	522.936	342.47
42398713	3	20	7	1	1	5	139	3	1.469e-07	1.26805	215.625	793.409	18.6833
42625076	2	10	7	1	4	5	4626	1	4.292e-09	1.02196	600.96	618.212	591.898
42625076	3	10	7	1	4	5	4630	1	4.292e-09	0.747891	600.51	619.148	591.619
42420486	3	20	7	1	1	1	1485	4	8.054e-05	1.10016	283.945	768.832	-160.521
42420486	8	20	7	1	1	1	1481	4	8.054e-05	0.176496	282.993	765.886	-159.403
42434712	3	20	7	1	2	8	1488	2	8.054e-05	0.869239	291.407	786.942	-165.695
42487363	2	20	7	1	5	8	3782	1	4.969e-09	1.45388	623.631	503.389	429.774
42487358	2	20	7	1	5	8	3782	1	4.955e-09	1.30482	621.083	503.754	430.715
42429371	2	20	7	1	4	4	2633	4	3.566e-05	1.07742	578.212	553.485	-287.497
42429372	4	20	7	1	4	4	2632	2	3.566e-05	0.804693	577.476	554.197	-288.731
42429372	8	20	7	1	4	4	2696	2	3.566e-05	0.296245	576.443	555.045	-290.291
42413735	2	10	7	1	5	1	718	1	1.422e-08	1.35988	716.827	420.847	78.35
42413735	3	10	7	1	5	1	714	1	1.422e-08	1.24255	715.311	420.583	78.4617
42865537	3	20	7	1	1	8	5054	1	6.355e-09	1.43051	153.78	1012.27	774.466
42537979	3	20	7	1	1	3	2527	3	1.795e-08	1.13474	262.496	870.774	303.698
42537979	5	20	7	1	1	3	2463	3	1.795e-08	1.06855	261.24	871.409	303.044
42537980	7	20	7	1	1	3	2467	3	1.795e-08	0.619774	259.804	872.14	302.32
42463591	2	20	7	1	1	8	3400	2	5.903e-08	0.868044	154.853	785.365	-375.188
42463591	4	20	7	1	1	8	3336	2	5.903e-08	0.72605	154.705	786.152	-374.349
42458528	3	20	7	1	4	2	2193	4	8.641e-07	0.926385	636.185	559.795	-245.533
42458528	5	20	7	1	4	2	2197	4	8.641e-07	0.51592	636.437	561.311	-245.26
42458529	9	20	7	1	4	2	2133	4	8.641e-07	0.132502	636.698	562.991	-244.977
42634403	2	10	7	1	1	8	5258	1	5.693e-09	0.694546	155.988	802.067	667.004
42634404	7	10	7	1	1	8	5322	1	5.693e-09	0.136054	155.149	802.252	669.173
42636700	2	10	7	1	1	8	5259	3	5.686e-09	1.33832	157.987	804.368	667.03
42638916	2	10	7	1	3	7	4570	1	5.623e-09	0.861206	460.879	750.689	586.561
42638917	5	10	7	1	3	7	4506	1	5.623e-09	0.429784	460.414	750.269	584.86
42617090	2	10	7	1	3	5	2296	2	2.114e-06	1.3696	540.181	832.73	-303.417
42617091	7	10	7	1	3	5	2360	2	2.114e-06	0.378891	538.892	835.544	-305.745
42527225	2	10	7	1	5	4	2207	3	8.418e-09	1.55007	744.601	518.699	270.239
42527225	4	10	7	1	5	4	2271	3	8.418e-09	1.3102	745.583	517.15	270.726
42420348	2	10	7	1	5	8	1676	2	2.278e-07	1.22128	636.869	517.642	-184.086
42420349	8	10	7	1	5	8	1740	2	2.278e-07	0.245641	634.657	519.19	-186.813
42545455	2	10	7	1	5	7	1709	4	2.276e-07	1.37114	733.502	592.282	-209.906
42413956	2	10	7	1	1	2	462	1	1.014e-07	0.263269	262.093	791.249	52.5675
42842623	3	20	7	1	4	3	6102	1	2.747e-09	0.633115	635.827	601.662	887.099
42662867	2	10	7	1	1	6	5574	1	5.075e-09	1.31414	189.775	791.004	714.029
42662867	7	10	7	1	1	6	5510	1	5.075e-09	0.372953	187.214	792.658	712.204
42662868	12	10	7	1	1	6	5514	1	5.075e-09	0.045512	186.067	793.641	711.285
42484677	2	10	7	1	2	7	3151	3	1.211e-08	1.03673	314.213	770.242	359.021
42484677	5	10	7	1	2	7	3147	3	1.211e-08	0.404951	315.716	769.315	360.541
42457705	3	20	7	1	2	6	1177	4	6.619e-06	1.43801	344.354	797.558	-133.516
42462358	3	20	7	1	4	1	3334	1	6.185e-09	0.966899	607.689	519.198	374.974
42462358	5	20	7	1	4	1	3398	1	6.185e-09	0.947339	608.579	518.22	375.627
42577826	2	10	7	1	2	1	4178	1	6.736e-09	1.24406	417.344	745.333	515.061
42580966	2	10	7	1	2	1	4179	3	6.706e-09	1.39744	420.827	745.903	518.027
42580967	6	10	7	1	2	1	4243	3	6.706e-09	0.550989	423.228	744.236	520.015
42392268	2	10	7	1	5	5	712	2	5.146e-08	1.46342	659.765	465.117	-75.2084
42535847	2	10	7	1	2	3	3855	3	8.113e-09	1.1218	381.857	746.713	455.217
42592473	3	20	7	1	2	3	3803	3	8.155e-09	0.919838	404.479	796.735	482.248
42592473	6	20	7	1	2	3	3807	3	8.155e-09	0.378398	404.07	798.667	482.296
42544220	3	20	7	1	2	4	4425	4	4.193e-08	1.359	364.222	727.592	-521.145
42544220	5	20	7	1	2	4	4361	4	4.193e-08	1.25662	364.443	729.33	-521.024
42544221	8	20	7	1	2	4	4365	4	4.193e-08	0.522839	364.667	731.926	-520.632
42531808	2	20	7	1	2	4	4425	4	4.181e-08	1.30523	360.399	716.389	-513.583
42531808	4	20	7	1	2	4	4361	4	4.181e-08	1.06431	360.968	716.461	-513.375
42656956	3	20	7	1	5	7	5451	3	3.193e-09	0.877503	651.372	495.259	702.48
42656957	6	20	7	1	5	7	5515	3	3.193e-09	0.450484	651.513	496.732	704.16
42622434	3	20	7	1	4	3	4381	4	8.332e-08	1.08702	646.287	602.074	-555.771
42622434	5	20	7	1	4	3	4317	4	8.332e-08	0.872969	646.297	603.025	-554.854
42470688	3	20	7	1	5	6	1815	3	1.122e-08	1.3125	697.111	516.799	208.638
42470688	9	20	7	1	5	6	1879	3	1.122e-08	0.161913	697.158	518.06	212.662
42492861	2	10	7	1	2	7	798	1	6.942e-08	1.30739	329.41	844.869	95.5106
42395924	3	20	7	1	2	4	777	4	9.66e-07	1.02585	363.356	726.999	-84.1919
42695674	3	20	7	1	4	8	3514	1	8.016e-09	0.880682	626.581	781.001	482.195
42695674	4	20	7	1	4	8	3510	1	8.016e-09	0.697235	626.558	780.092	481.711
42746519	2	10	7	1	4	5	5966	1	3.221e-09	1.33658	583.067	593.638	815.241
42754796	2	10	7	1	5	1	5967	3	2.699e-09	1.30289	723.653	424.08	823.194
42754797	4	10	7	1	5	1	6031	3	2.699e-09	0.998116	726.946	422.094	824.748
42753699	2	10	7	1	5	1	6030	1	2.692e-09	1.17777	720.831	424.534	821.599
42753699	4	10	7	1	5	1	5966	1	2.692e-09	1.01606	720.89	425.956	820.979
42537338	3	20	7	1	4	1	3857	4	1.315e-07	1.35361	642.878	541.056	-458.191
42414896	2	10	7	1	2	1	400	2	3.182e-07	1.38187	411.006	724.561	-47.0964
42414896	5	10	7	1	2	1	464	2	3.182e-07	0.801942	410.457	724.501	-49.3539
42549909	2	10	7	1	3	8	4048	2	4.814e-08	1.11272	429.391	722.19	-482.293
42549910	5	10	7	1	3	8	3984	2	4.814e-08	0.684674	428.57	720.987	-480.871
42551209	2	10	7	1	3	8	4049	4	4.828e-08	0.219633	431.385	725.037	-484.933
42445493	2	10	7	1	4	4	2506	1	1.029e-08	0.4285	589.34	569.354	279.009
42703702	2	10	7	1	1	8	2946	1	2.084e-08	0.915501	160.9	1031.4	414.675
42488135	2	10	7	1	5	8	862	1	2.272e-08	1.43002	690.724	579.781	101.812
42486512	2	10	7	1	1	8	1372	2	3.25e-07	0.377099	157.709	878.482	-156.899
42486512	6	10	7	1	1	8	1308	2	3.25e-07	0.0760498	157.14	877.017	-156.279
42486514	12	10	7	1	1	8	1372	2	3.25e-07	0.0151321	157.007	876.261	-156.31
42638686	3	20	7	1	5	8	5071	3	3.831e-09	0.30192	653.334	523.485	648.476
42381665	2	20	7	1	4	6	521	4	1.189e-07	1.35677	555.293	578.758	-55.959
42381665	2	20	7	1	4	6	521	4	1.191e-07	0.407482	555.065	577.418	-55.4493
42383196	3	20	7	1	4	2	390	1	3.552e-08	1.3499	599.438	534.151	41.3968
42731071	2	10	7	1	2	3	5841	4	1.725e-08	0.988762	381.245	742.914	-789.294
42392324	2	10	7	1	4	4	73	4	6.053e-08	1.38704	586.038	563.374	-6.76946
42392324	4	10	7	1	4	4	9	4	6.053e-08	1.19035	587.269	563.835	-5.85346
42392325	9	10	7	1	4	4	13	4	6.053e-08	0.234524	589.941	564.755	-3.77044
42650068	2	20	7	1	5	7	5640	2	2.904e-08	0.809731	630.464	492.025	-712.12
42650069	4	20	7	1	5	7	5576	2	2.904e-08	0.558273	630.276	492.894	-711.593
42468666	2	10	7	1	3	7	2259	3	1.782e-08	1.40756	450.917	721.262	258.002
42379206	2	20	7	1	3	7	8	2	1.43e-07	1.25666	428.604	677.116	-2.3728
42443402	3	20	7	1	4	5	2062	1	1.39e-08	1.25136	580.142	596.852	232.779
42495402	3	20	7	1	5	4	3847	3	5.227e-09	1.19579	671.474	442.324	439.586
42455826	3	20	7	1	1	8	3207	3	1.766e-08	1.27513	162.304	786.833	353.415
42455827	8	20	7	1	1	8	3143	3	1.766e-08	0.403143	160.237	789.246	352.425
42696381	3	20	7	1	3	7	5958	1	4.008e-09	1.22371	425.747	679.778	776.598
42756921	2	10	7	1	3	7	5966	1	4.021e-09	1.02826	447.462	717.742	817.11
42756922	4	10	7	1	3	7	5902	1	4.021e-09	1.0246	447.468	718.844	816.855
42756922	5	10	7	1	3	7	5906	1	4.021e-09	0.8173	448.063	719.175	817.012
42437076	3	20	7	1	3	4	402	1	7.607e-08	1.18383	493.355	700.466	43.2589
42490814	2	10	7	1	3	4	418	1	7.59e-08	1.32792	521.256	745.883	46.1813
42557252	2	10	7	1	1	8	818	1	2.45e-07	1.41014	158.253	958.292	100.76
